Depth,ScanRows,ScanColumns,ScanLargest,BuildSquare,SpiralIn,SpiralInSquare,SpiralOut,SpiralOutSquare,FrameFirstRows,FrameFirstColumns,FrameLastRows,FrameLastColumns
22,17.348132606497654,17.348132606497654,19.79254809412359,14.03271245685934,19.79254809412359,19.79254809412359,21.03926581938849,21.03926581938849,19.79254809412359,19.79254809412359,28.467889212300108,28.467889212300108
23,17.754305886045657,17.754305886045657,20.661671333274626,14.420878448312404,20.661671333274626,20.661671333274626,21.405802570006927,21.405802570006927,20.661671333274626,20.661671333274626,28.834222408655847,28.834222408655847
24,18.158273546975952,18.158273546975952,21.51928758037888,14.806733784370625,21.51928758037888,21.51928758037888,21.76990285642185,21.76990285642185,21.51928758037888,21.51928758037888,29.19812090379662,29.19812090379662
25,18.560022892599488,18.560022892599488,22.365071092384667,15.190264751251785,22.365071092384667,22.365071092384667,22.131551594287657,22.131551594287657,22.365071092384667,22.365071092384667,29.559569591691314,29.559569591691314
26,18.95954110698189,18.95954110698189,23.19867779057413,16.176576309189723,23.19867779057413,23.19867779057413,23.728662458971456,23.728662458971456,23.19867779057413,23.19867779057413,29.91855320441931,29.91855320441931
27,19.356815252775778,19.356815252775778,24.019743611514947,16.557769055280176,24.019743611514947,24.019743611514947,24.08532977323533,24.08532977323533,24.019743611514947,24.019743611514947,30.275056309083723,30.275056309083723
28,19.751832269011075,19.751832269011075,24.827882656373745,16.936609588595914,24.827882656373745,24.827882656373745,24.439499575672116,24.439499575672116,24.827882656373745,24.827882656373745,30.629063304655645,30.629063304655645
29,20.14457896884228,20.14457896884228,25.622685106344846,17.313083774190943,25.622685106344846,25.622685106344846,24.791156110978733,24.791156110978733,25.622685106344846,25.622685106344846,32.218487340673164,32.218487340673164
30,20.53504203725124,20.53504203725124,26.40371486554163,17.687177331511002,26.40371486554163,26.40371486554163,25.140283448941517,25.140283448941517,26.40371486554163,26.40371486554163,32.56742220470633,32.56742220470633
31,20.923208028704305,20.923208028704305,26.02437884906682,18.664869477949473,26.02437884906682,26.02437884906682,26.724650653273528,26.724650653273528,27.170506884745052,27.170506884745052,32.913813390569516,32.913813390569516
32,20.607379984552217,20.607379984552217,26.441393798259874,19.03656797813038,26.792230340966327,26.792230340966327,27.068639881242703,27.068639881242703,27.922564109461334,27.922564109461334,33.25764458836416,33.25764458836416
33,21.519591923452126,21.519591923452126,26.85626489667745,19.40585684123846,27.54541063090754,27.54541063090754,27.41005129845223,27.41005129845223,28.65935398321438,28.65935398321438,33.59889930322706,33.59889930322706
34,21.905481556313113,21.905481556313113,27.268980012730395,19.77272133345211,28.283394408080575,28.283394408080575,27.74886823743381,27.74886823743381,29.38030442108863,29.38030442108863,33.93756085171563,33.93756085171563
35,22.28904652159109,22.28904652159109,27.67952690583293,20.13714656418209,29.005617902102365,29.005617902102365,28.085073838204124,28.085073838204124,30.08479914814999,30.08479914814999,34.27361235810841,34.27361235810841
36,22.67027297135492,22.67027297135492,28.087893224427972,20.499117483129154,29.711474430644024,29.711474430644024,28.418651044481635,28.418651044481635,30.772172270997636,30.772172270997636,34.607036750617596,34.607036750617596
37,23.049146917248095,23.049146917248095,28.494066503975976,21.468001003507666,30.400309231070572,30.400309231070572,29.987199309951052,29.987199309951052,31.441701916228794,31.441701916228794,34.93781675751137,34.93781675751137
38,23.425654227898107,23.425654227898107,28.89803416490627,21.827502397655095,31.07141342497033,31.07141342497033,30.31543794192919,30.31543794192919,32.092602724040276,32.092602724040276,35.265934903142806,35.265934903142806
39,23.799780626271065,23.799780626271065,29.299783510529807,22.184518888195214,31.724016924247863,31.724016924247863,30.640996037724094,30.640996037724094,32.72401692424786,32.72401692424786,35.591373503881854,35.591373503881854
40,24.171511686970796,24.171511686970796,29.69930172491221,22.539034927386496,32.357280034104605,32.357280034104605,30.963855713290314,30.963855713290314,33.33500363939345,33.33500363939345,35.914114663948766,35.914114663948766
41,24.540832833480216,24.540832833480216,30.096575870706097,22.891034795340047,32.97028343655664,32.97028343655664,31.283998867990377,31.283998867990377,33.92452594599597,33.92452594599597,36.234140271143715,36.234140271143715
42,24.907729335343554,24.907729335343554,30.491592886941394,23.240502596733293,33.56201614051811,33.56201614051811,31.601407180221855,31.601407180221855,34.4914350662324,34.4914350662324,36.55143199247098,36.55143199247098
43,25.272186305287555,25.272186305287555,30.884339586772597,24.20038070715374,34.13136084953054,34.13136084953054,33.153517828336746,33.153517828336746,35.03445083652248,35.03445083652248,38.103484700344254,38.103484700344254
44,25.634188696279715,25.634188696279715,31.27480265518156,24.547300367868658,34.67707600857666,34.67707600857666,33.465372080443174,33.465372080443174,35.55213727196836,35.55213727196836,38.415223775449206,38.415223775449206
45,25.99372129852201,25.99372129852201,31.662968646634624,24.891655631551885,35.19777352006601,35.19777352006601,33.77443538290997,33.77443538290997,35.19777352006601,35.19777352006601,38.724172829755034,38.724172829755034
46,26.35076873637764,26.35076873637764,31.192673523939533,25.23343005609594,34.54576268735511,34.54576268735511,34.080688481634866,34.080688481634866,35.69189072303335,35.69189072303335,39.03031259833705,39.03031259833705
47,26.705315465229155,26.705315465229155,31.57856315680052,25.572607010036833,35.04371128659611,35.04371128659611,34.38411187800193,34.38411187800193,36.15765463890294,36.15765463890294,39.33362357191476,39.33362357191476
48,26.369490275330435,26.369490275330435,31.962128122078497,25.909169668866824,35.51385433920461,35.51385433920461,34.684685823792336,34.684685823792336,36.59303558525224,36.59303558525224,39.63408599175875,39.63408599175875
49,27.26071639155853,27.26071639155853,32.343354571842326,26.243101011259725,35.95429316085303,35.95429316085303,34.98239031596009,34.98239031596009,36.995685846011256,36.995685846011256,39.931679844465094,39.931679844465094
50,27.61277700353007,27.61277700353007,32.7222285177355,27.193768830412452,36.36285680620536,36.36285680620536,36.514479560709276,36.514479560709276,37.36285680620536,37.36285680620536,40.22638485659138,40.22638485659138
51,27.9623050473525,27.9623050473525,33.098735828385514,27.52505163435721,36.73704162503191,36.73704162503191,36.80635702716319,36.80635702716319,37.69128413447123,37.69128413447123,40.51818048914862,40.51818048914862
52,28.309284454861896,28.309284454861896,33.47286222675847,27.853668473199704,37.073933811320686,37.073933811320686,37.095303659791654,37.095303659791654,37.97702379831263,37.97702379831263,40.80704593194642,40.80704593194642
