Depth,ScanRows,ScanColumns,ScanLargest,BuildSquare,SpiralIn,SpiralInSquare,SpiralOut,SpiralOutSquare,FrameFirstRows,FrameFirstColumns,FrameLastRows,FrameLastColumns
12,7.438529393667185,7.438529393667185,7.213845308135442,9.182430474765269,7.213845308135442,7.213845308135442,15.113398400443195,15.113398400443195,7.213845308135442,7.213845308135442,17.461525987132468,17.461525987132468
13,8.2740811858856,8.2740811858856,7.813681538499436,9.864445200100786,7.813681538499436,7.813681538499436,16.64878537196901,16.64878537196901,7.813681538499436,7.813681538499436,18.214154444959117,18.214154444959117
14,9.102755535069134,9.102755535069134,8.394994295356494,10.664431648144477,8.394994295356494,8.394994295356494,17.39311144020249,17.39311144020249,8.394994295356494,8.394994295356494,18.958415539394906,18.958415539394906
15,9.924438419806927,9.924438419806927,8.956986309161682,11.456931618008818,8.956986309161682,8.956986309161682,18.128901503097453,18.128901503097453,8.956986309161682,8.956986309161682,19.69414143586647,19.69414143586647
16,10.73901212467449,10.73901212467449,9.49877861718456,12.241810563352873,9.49877861718456,9.49877861718456,18.85598102172702,18.85598102172702,9.49877861718456,9.49877861718456,20.42115757445393,20.42115757445393
17,11.54635504776773,11.54635504776773,10.019398939161167,12.908198822027083,10.019398939161167,10.019398939161167,20.356717501144473,20.356717501144473,10.019398939161167,10.019398939161167,21.921862652666817,21.921862652666817
18,12.346341495811421,12.346341495811421,10.5177673573322,13.685317403656873,10.5177673573322,10.5177673573322,21.065792434951128,21.065792434951128,10.5177673573322,10.5177673573322,22.630875350408154,22.630875350408154
19,13.138841465675762,13.138841465675762,10.08958855011345,14.454531222038787,10.08958855011345,10.08958855011345,21.765588837468123,21.765588837468123,10.992678537105395,10.992678537105395,23.330610257960664,23.330610257960664
20,12.973783397342585,12.973783397342585,10.931907276865177,15.215690530240627,10.567718165120962,10.567718165120962,22.455900691671253,22.455900691671253,11.442779428512662,11.442779428512662,24.02086134257143,24.02086134257143
21,13.573619627706579,13.573619627706579,11.767459069083593,15.86595070256474,11.021442914389734,11.021442914389734,23.918955599975547,23.918955599975547,11.866540954403991,11.866540954403991,24.7014133594854,24.7014133594854
22,14.358531162257814,14.358531162257814,12.596133418267126,16.61890009770633,11.44930818386604,11.44930818386604,24.589613221977956,24.589613221977956,12.262221540508893,12.262221540508893,25.37204121431985,25.37204121431985
23,15.135681926665447,15.135681926665447,13.41781630300492,17.363478188784,11.849668092458014,11.849668092458014,25.250110696739306,25.250110696739306,12.627819342841658,12.627819342841658,26.03250926565422,26.03250926565422
24,15.904927532124836,15.904927532124836,14.232390007872482,18.09951723848556,12.220645754385917,12.220645754385917,25.900201077452024,25.900201077452024,12.96100844388016,12.96100844388016,26.68257056059774,26.68257056059774
25,16.666118241531244,16.666118241531244,15.039732930965721,18.826842776328164,12.560081664364816,12.560081664364816,26.539625265732397,26.539625265732397,13.259051668700835,13.259051668700835,28.10432106010795,28.10432106010795
26,17.419098661036976,17.419098661036976,15.839719379009413,19.46042174248612,12.86546555699875,12.86546555699875,27.95042338895081,27.95042338895081,13.518678070774094,13.518678070774094,28.732749864086855,28.732749864086855
27,18.163707407970335,18.163707407970335,16.632219348873754,20.178852146284527,13.133844408665212,13.133844408665212,28.567656465884795,28.567656465884795,13.133844408665212,13.133844408665212,29.349954674955967,29.349954674955967
28,18.899776752734134,18.899776752734134,16.327656254328105,20.888198188583694,12.458603655210794,12.458603655210794,29.17336372352952,29.17336372352952,13.361693642202738,13.361693642202738,29.95563398537155,29.95563398537155
29,19.62713223201751,19.62713223201751,17.11256778887934,21.58826254425825,12.699627129761566,12.699627129761566,29.767227180718123,29.767227180718123,13.544725169775823,13.544725169775823,30.549469809347784,30.549469809347784
30,19.42601699653268,19.42601699653268,17.889718553286972,22.278839254986003,12.899419442160813,12.899419442160813,30.348910983257653,30.348910983257653,13.677570692544457,13.677570692544457,31.131126288068415,31.131126288068415
31,19.988009010337862,19.988009010337862,18.65896415874636,22.895128286794602,13.054210906841156,13.054210906841156,31.700248134100903,31.700248134100903,13.753180911177175,13.753180911177175,31.700248134100903,31.700248134100903
32,20.7064984320769,20.7064984320769,19.420154868152768,23.57600217753309,13.15943573299765,13.15943573299765,32.25645888986894,32.25645888986894,13.761495724325613,13.761495724325613,32.25645888986894,32.25645888986894
33,21.415902814005598,21.415902814005598,20.173135287658504,24.246948219461267,13.208904956146007,13.208904956146007,32.79935897178329,32.79935897178329,13.68602621086567,13.68602621086567,33.58150729181118,33.58150729181118
34,22.116024842639582,22.116024842639582,20.91774403459186,24.907730833068115,13.192327466936689,13.192327466936689,33.32852346598125,33.32852346598125,13.49335746260067,13.49335746260067,34.11064551098457,34.11064551098457
35,22.80665857066723,22.80665857066723,21.653813379355665,25.5581031241582,13.087240014878596,13.087240014878596,33.843499634924626,33.843499634924626,13.087240014878596,13.087240014878596,34.625595695368446,34.625595695368446
36,23.487588833502002,23.487588833502002,21.325080369114584,26.1978060444764,12.821000849603728,12.821000849603728,34.34380408581447,34.34380408581447,12.821000849603728,12.821000849603728,35.12587444828037,35.12587444828037
37,24.15859061229054,24.15859061229054,22.052465615565918,26.796135530500997,13.663319576355455,13.663319576355455,35.61096448872786,35.61096448872786,13.663319576355455,13.663319576355455,35.61096448872786,35.61096448872786
38,24.81942833705879,24.81942833705879,22.770955037304955,27.424896953417637,14.49887136857387,14.49887136857387,36.08031095236959,36.08031095236959,14.49887136857387,14.49887136857387,36.08031095236959,36.08031095236959
39,25.469855122768763,25.469855122768763,23.480359419233654,28.04243065362889,15.327545717757403,15.327545717757403,36.53331713386714,36.53331713386714,15.327545717757403,15.327545717757403,36.53331713386714,36.53331713386714
40,25.229459144856524,25.229459144856524,24.18048144786764,28.64843517805958,16.149228602495196,16.149228602495196,36.96933956101182,36.96933956101182,16.149228602495196,16.149228602495196,36.96933956101182,36.96933956101182
41,25.75007946683313,25.75007946683313,24.871115175895287,29.24259259305058,16.96380230736276,16.96380230736276,37.38768226414666,37.38768226414666,16.96380230736276,16.96380230736276,38.169640432330795,38.169640432330795
42,26.38986299228073,26.38986299228073,25.552045438730058,29.824567090391746,17.771145230456,17.771145230456,37.7875900695243,37.7875900695243,17.771145230456,17.771145230456,38.56952405018495,38.56952405018495
43,27.018704124646348,27.018704124646348,26.223047217518594,30.404199934667446,18.57113167849969,18.57113167849969,38.950150755856086,38.950150755856086,18.57113167849969,18.57113167849969,38.950150755856086,38.950150755856086
44,27.63631665092737,27.63631665092737,25.86866985836524,30.973636276003162,18.58093893881087,18.58093893881087,39.310621793701415,39.310621793701415,18.58093893881087,18.58093893881087,39.310621793701415,39.310621793701415
45,28.24239913000733,28.24239913000733,26.52953490695239,31.530158051472,19.365850473362105,19.365850473362105,39.64995073270484,39.64995073270484,19.365850473362105,19.365850473362105,39.64995073270484,39.64995073270484
46,28.836633639879892,28.836633639879892,27.179988711538005,32.07336572398194,20.143001237769738,20.143001237769738,39.96704996581212,39.96704996581212,20.143001237769738,20.143001237769738,39.96704996581212,39.96704996581212
47,29.418684383712915,29.418684383712915,27.819772236985603,32.60283442507445,20.912246843229127,20.912246843229127,40.26071428700399,40.26071428700399,20.912246843229127,20.912246843229127,40.26071428700399,40.26071428700399
48,29.988196134281893,29.988196134281893,28.448613369351225,33.118111461630676,21.673437552635534,21.673437552635534,40.52960070997182,40.52960070997182,21.673437552635534,21.673437552635534,40.52960070997182,40.52960070997182
49,30.544792492632425,30.544792492632425,29.066225895632243,33.618713484378574,22.42641797214127,22.42641797214127,40.772203387652496,40.772203387652496,22.42641797214127,22.42641797214127,41.55398641713231,41.55398641713231
50,30.26119054908287,30.26119054908287,29.672308374712202,34.1788369421657,23.171026719074625,23.171026719074625,41.768582785374065,41.768582785374065,23.171026719074625,23.171026719074625,41.768582785374065,41.768582785374065
51,30.73610172885607,30.73610172885607,29.29059792083828,34.66424671661932,23.124638304328577,23.124638304328577,41.953260397344295,41.953260397344295,23.90709606383843,23.90709606383843,41.953260397344295,41.953260397344295
52,31.27940748901254,31.27940748901254,29.88485784589902,35.133909424117746,23.85202355077991,23.85202355077991,42.10579731656736,42.10579731656736,23.85202355077991,23.85202355077991,42.10579731656736,42.10579731656736
53,31.808973207695743,31.808973207695743,30.46693372584025,35.587228404243035,24.570512972518948,24.570512972518948,42.22361564978027,42.22361564978027,24.570512972518948,24.570512972518948,42.22361564978027,42.22361564978027
54,32.32434620552681,32.32434620552681,31.03647033707253,36.023560229003635,25.279917354447647,25.279917354447647,42.30368847801367,42.30368847801367,25.279917354447647,25.279917354447647,42.30368847801367,42.30368847801367
55,32.82504314676521,32.82504314676521,31.59309128420867,36.4422089723048,25.980039383081632,25.980039383081632,42.342411218626864,42.342411218626864,25.980039383081632,25.980039383081632,42.342411218626864,42.342411218626864
56,33.31054681026188,33.31054681026188,32.13639704436514,36.842419503347145,26.67067311110928,26.67067311110928,42.33541861374522,42.33541861374522,26.67067311110928,26.67067311110928,42.33541861374522,42.33541861374522
57,33.78030239050943,33.78030239050943,32.66596276304834,37.38213512244117,27.35160337394405,27.35160337394405,43.05893670383941,43.05893670383941,27.35160337394405,27.35160337394405,43.05893670383941,43.05893670383941
58,34.23371324006982,34.23371324006982,32.25503036861858,37.76308520594708,27.240362524102927,27.240362524102927,42.94286201148688,42.94286201148688,28.022605152732588,28.022605152732588,42.94286201148688,42.94286201148688
59,34.67013594376661,34.67013594376661,32.77042703090203,38.12387613146201,27.901227572690075,27.901227572690075,42.75988156876238,42.75988156876238,28.683442877500838,28.683442877500838,42.75988156876238,42.75988156876238
60,34.338464982511795,34.338464982511795,33.271147380064264,38.46352151258479,28.551681377275692,28.551681377275692,42.49776048690296,42.49776048690296,28.551681377275692,28.551681377275692,42.49776048690296,42.49776048690296
61,34.76222650840312,34.76222650840312,33.756674198233185,38.78093378632569,29.19146490272329,29.19146490272329,42.13876957220566,42.13876957220566,29.19146490272329,29.19146490272329,42.13876957220566,42.13876957220566
62,35.18098732640671,35.18098732640671,34.22645268313556,39.074907790199305,29.82030603508891,29.82030603508891,41.65487967986664,41.65487967986664,29.82030603508891,29.82030603508891,41.65487967986664,41.65487967986664
63,35.581308729340535,35.581308729340535,34.67988619052693,39.34410058091662,30.437918561369933,30.437918561369933,40.99493787170934,40.99493787170934,30.437918561369933,30.437918561369933,40.99493787170934,40.99493787170934
64,35.962368497328015,35.962368497328015,34.23753907102602,39.587006353932665,30.26193067798399,30.26193067798399,40.034005000807156,40.034005000807156,31.044001040449892,31.044001040449892,40.034005000807156,40.034005000807156
65,36.32326793513711,36.32326793513711,34.67400648238177,40.105317566106024,30.856190603044745,30.856190603044745,40.75767302109605,40.75767302109605,31.638235550322456,31.638235550322456,40.63606499213512,40.63606499213512
66,36.66302067141429,36.66302067141429,35.092789354874384,40.32023609279493,31.438266482985973,31.438266482985973,40.71668517316249,40.71668517316249,32.22028629415548,32.22028629415548,40.60885584690703,40.60885584690703
67,36.98053915804614,36.98053915804614,35.493132576350774,40.50523243536503,32.007803094218254,32.007803094218254,40.66143229110736,40.66143229110736,32.789798044724456,32.789798044724456,40.567833871981605,40.567833871981605
68,37.27461824725465,37.27461824725465,35.874213929961044,40.658084701476426,32.56442404135439,32.56442404135439,40.59161585352328,40.59161585352328,32.56442404135439,32.56442404135439,40.512731208699606,40.512731208699606
69,37.54391501029146,37.54391501029146,36.23513472346528,40.77621504149879,33.107729801510864,33.107729801510864,40.50688662834196,40.50688662834196,33.107729801510864,33.107729801510864,40.44323251669137,40.44323251669137
70,37.15800485693198,37.15800485693198,35.75885528701711,40.85659657959833,32.85538546383639,32.85538546383639,40.40684585512041,40.40684585512041,33.637295520194066,33.637295520194066,40.35897662606136,40.35897662606136
71,37.52360265926474,37.52360265926474,36.09865016836012,40.89562477577705,33.37078212611984,33.37078212611984,40.29104495667302,40.29104495667302,34.15266851802513,34.15266851802513,40.259556807624904,40.259556807624904
72,37.766631555725226,37.766631555725226,36.41621035341815,40.88893441431419,33.87150247528208,33.87150247528208,40.15898395669126,40.15898395669126,34.65336545926353,34.65336545926353,40.14451985870437,40.14451985870437
73,37.981671908755644,37.981671908755644,36.710330700179995,41.38473115256578,34.357029293451,34.357029293451,40.013364111671294,40.013364111671294,35.138869122760205,35.138869122760205,40.013364111671294,40.013364111671294
74,38.166788797375204,38.166788797375204,36.97966828559801,41.326926796603814,34.82680777835338,34.82680777835338,39.86553639950803,39.86553639950803,35.608624703007756,35.608624703007756,39.743853090837305,39.743853090837305
75,38.31976034586076,38.31976034586076,36.4664766475649,41.21116862193277,34.49845825626493,34.49845825626493,39.70042794826766,39.70042794826766,36.06203555256814,36.06203555256814,39.597218850018706,39.597218850018706
76,38.4380087210062,38.4380087210062,36.709545724195564,41.028501391508726,34.93492566762068,34.93492566762068,39.517369104020176,39.517369104020176,35.71668640360286,35.71668640360286,39.43345600818971,39.43345600818971
77,38.51850706321052,38.51850706321052,36.92462583619256,40.766690260220784,35.353708540113296,35.353708540113296,39.3156227363081,39.3156227363081,36.13544722160645,36.13544722160645,39.25190390828162,39.25190390828162
78,38.55765084852523,38.55765084852523,37.109782068049526,40.408006081506514,35.754051761589686,35.754051761589686,39.09437608601135,39.09437608601135,36.535768624540275,36.535768624540275,39.05183745315091,39.05183745315091
79,38.551074877156864,38.551074877156864,37.262792549454176,39.92441978529429,36.135133115199956,36.135133115199956,38.8527307373232,38.8527307373232,36.916828392527755,36.916828392527755,38.832459358872214,38.832459358872214
80,38.10283877060064,38.10283877060064,36.70915982496069,39.26477869642018,35.71439057962208,35.71439057962208,38.589690286102396,38.589690286102396,37.27772783033685,37.27772783033685,38.592890699112914,38.592890699112914
81,38.400881995421315,38.400881995421315,36.827465841819475,38.30414514823967,36.054185460965094,36.054185460965094,38.30414514823967,38.30414514823967,37.61748056661403,37.61748056661403,38.33215935769536,38.33215935769536
82,38.343209376062816,38.343209376062816,36.908021228194684,38.04918589975209,36.37174564602313,36.37174564602313,38.04918589975209,38.04918589975209,37.93499905324588,37.93499905324588,38.04918589975209,38.04918589975209
83,38.22758159408397,38.22758159408397,36.94722146815593,37.74276626304254,36.66586599278497,36.66586599278497,37.74276626304254,37.74276626304254,38.2290781424544,38.2290781424544,37.74276626304254,37.74276626304254
84,38.04504351572393,38.04504351572393,36.34883707637184,37.41155060833705,36.153633088503426,36.153633088503426,37.41155060833705,37.41155060833705,37.71678416602683,37.71678416602683,37.41155060833705,37.41155060833705
85,37.783360880211575,37.783360880211575,36.34233541576893,37.05401778815171,36.39670216513409,36.39670216513409,37.05401778815171,37.05401778815171,37.959813062487314,37.959813062487314,37.05401778815171,37.05401778815171
86,37.42480817027044,37.42480817027044,36.28471785182899,36.66844554839706,36.611782277131084,36.611782277131084,36.66844554839706,36.66844554839706,38.17485341551773,38.17485341551773,36.66844554839706,36.66844554839706
87,36.94137852412865,36.94137852412865,36.169144807305145,36.25287862363548,36.79693850898805,36.79693850898805,36.25287862363548,36.25287862363548,38.35997030413729,38.35997030413729,36.25287862363548,36.25287862363548
88,36.28205095816671,36.28205095816671,35.520638666679616,35.8051023203345,36.16846703236169,36.16846703236169,35.8051023203345,35.8051023203345,38.512941852622845,38.512941852622845,35.8051023203345,35.8051023203345
89,35.322642449067445,35.322642449067445,35.33817721579416,35.322642449067445,36.28677304922047,36.28677304922047,35.322642449067445,35.322642449067445,38.631190227768286,38.631190227768286,35.322642449067445,35.322642449067445
90,34.80284271350608,34.80284271350608,35.07659631926873,34.80284271350608,36.36732843559568,36.36732843559568,34.80284271350608,34.80284271350608,38.71168856997261,38.71168856997261,34.80284271350608,34.80284271350608
91,34.41800905139719,34.41800905139719,34.37095371204188,34.41800905139719,35.62511275619974,35.62511275619974,34.41800905139719,34.41800905139719,38.750832355287315,38.750832355287315,34.41800905139719,34.41800905139719
92,33.86892266708173,33.86892266708173,34.012943563263974,33.86892266708173,35.61861109559683,35.61861109559683,33.86892266708173,33.86892266708173,37.962831176324215,37.962831176324215,33.86892266708173,33.86892266708173
93,33.28067497110865,33.28067497110865,33.53219557558927,33.28067497110865,35.56099353165689,35.56099353165689,33.28067497110865,33.28067497110865,37.12376107391674,37.12376107391674,33.28067497110865,33.28067497110865
94,32.6546556802154,32.6546556802154,32.7635747708847,32.6546556802154,34.66406882373889,34.66406882373889,32.6546556802154,32.6546556802154,36.226781454915226,36.226781454915226,32.6546556802154,32.6546556802154
95,31.9970638369943,31.9970638369943,32.136520720668585,31.9970638369943,34.48160737285343,34.48160737285343,31.9970638369943,31.9970638369943,35.26293818933618,35.26293818933618,31.9970638369943,31.9970638369943
96,31.320976193902112,31.320976193902112,31.327849145354804,31.320976193902112,33.43877365046845,33.43877365046845,31.320976193902112,31.320976193902112,34.220026476328,34.220026476328,31.320976193902112,31.320976193902112
97,30.649791560059185,30.649791560059185,30.649791560059185,30.649791560059185,33.08076350169054,33.08076350169054,30.649791560059185,30.649791560059185,33.08076350169054,33.08076350169054,30.649791560059185,30.649791560059185
98,30.029606691619676,30.029606691619676,30.029606691619676,30.029606691619676,31.823079896162824,31.823079896162824,30.029606691619676,30.029606691619676,31.823079896162824,31.823079896162824,30.029606691619676,30.029606691619676
99,29.623489243897552,29.623489243897552,29.623489243897552,29.623489243897552,30.462823784092876,30.462823784092876,29.623489243897552,29.623489243897552,30.462823784092876,30.462823784092876,29.623489243897552,29.623489243897552
100,29.357250078622684,29.357250078622684,29.357250078622684,29.357250078622684,29.357250078622684,29.357250078622684,29.357250078622684,29.357250078622684,29.357250078622684,29.357250078622684,29.357250078622684,29.357250078622684
